carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
2.0,8.09,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,13007
1.05,6.59,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,6181
0.5,5.12,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1624
0.62,5.39,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1348
1.24,6.9,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,6488
0.7,5.8,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2190
0.32,4.37,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,718
0.51,5.18,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1567
0.55,5.24,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2001
0.56,5.29,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2010
1.09,6.74,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8454
0.9,6.09,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2861
0.3,4.34,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,764
2.05,8.1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,18787
0.4,4.8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1050
2.01,8.13,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,13572
0.3,4.27,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,485
0.63,5.46,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2644
1.01,6.28,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,5779
1.01,6.34,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,4707
0.92,6.11,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3744
0.3,4.29,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,684
1.61,7.48,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,9439
1.55,7.54,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9530
0.5,5.04,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1752
1.13,6.65,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,5625
0.3,4.29,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,432
0.9,6.15,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3160
2.0,8.04,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,12587
0.71,5.87,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,2630
0.3,4.34,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,886
0.31,4.34,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,429
0.52,5.07,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1244
0.31,4.4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,826
0.58,5.41,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1965
1.56,7.4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,13178
2.15,8.43,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,14519
1.52,7.45,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,11105
0.5,4.95,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1134
0.41,4.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,961
0.4,4.65,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1088
0.35,4.52,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1011
0.41,4.79,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,775
0.3,4.28,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,945
0.36,4.57,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,568
0.9,6.13,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3437
0.27,4.19,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,439
0.73,5.81,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3089
1.02,6.43,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4478
0.52,5.13,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1956
1.01,6.58,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5166
0.43,4.85,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,716
0.9,6.17,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,4493
1.64,7.67,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9801
0.23,3.92,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,583
1.01,6.29,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4285
0.43,4.9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1053
0.76,5.97,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1676
0.39,4.63,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,788
0.72,5.8,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3427
0.33,4.49,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1002
0.3,4.34,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,718
0.55,5.24,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1593
0.52,5.12,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1385
1.14,6.81,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,4788
0.7,5.69,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,2591
0.91,6.14,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3610
0.93,6.14,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3358
0.32,4.39,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,553
0.4,4.77,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1059
1.29,6.82,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4277
0.42,4.74,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,653
1.0,6.33,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,4426
1.51,7.29,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,9471
1.2,6.67,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4838
0.79,5.86,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,3519
1.01,6.44,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4959
0.59,5.36,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1774
1.14,6.72,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3830
1.01,6.4,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4497
0.91,6.26,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3665
2.2,8.21,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,13919
0.4,4.77,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,820
0.37,4.63,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,815
0.5,5.06,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,997
1.12,6.79,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4654
0.57,5.32,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1280
